Nested Section Name,Link
1207.01(a) - Relatedness of the Goods or Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5130.html
1207.01(a)(i) - Goods or Services Need Not Be Identical,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5146.html
1207.01(a)(ii) - Establishing Relatedness of Goods to Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5185.html
1207.01(a)(ii)(A) - Food and Beverage Products Versus Restaurant Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5218.html
1207.01(a)(iii) - Reliance on Identification of Goods/Services in Registration and Application,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5267.html
1207.01(a)(iv) - No “Per Se” Rule,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5323.html
1207.01(a)(v) - Expansion-of-Trade Doctrine,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5353.html
1207.01(a)(vi) - Evidence Showing Relatedness of Goods or Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5376.html
1207.01(b) - Similarity of the Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5395.html
1207.01(b)(i) - Word Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5423.html
1207.01(b)(ii) - Similarity In Appearance,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5438.html
1207.01(b)(iii) - Comparing Marks that Contain Additional Matter,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5475.html
1207.01(b)(iv) - Similarity in Sound – Phonetic Equivalents,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5562.html
1207.01(b)(v) - Similarity in Meaning,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5587.html
1207.01(b)(vi) - Doctrine of Foreign Equivalents,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5616.html
1207.01(b)(vi)(A) - Background,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5649.html
1207.01(b)(vi)(B) - When an Ordinary American Purchaser Would “Stop and Translate”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5695.html
1207.01(b)(vi)(C) - Likelihood of Confusion Factors Still Apply When Assessing Whether Marks are Confusingly Similar,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5832.html
1207.01(b)(vii) - Transposition of Terms,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5865.html
1207.01(b)(viii) - Marks Consisting of Multiple Words,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5885.html
1207.01(b)(ix) - Weak or Descriptive Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5916.html
1207.01(b)(x) - Parody Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5948.html
1207.01(b)(xi) - Color Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1fd11_1960e_2bb.html
1207.01(c) - Design Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5973.html
1207.01(c)(i) - Legal Equivalents – Comparison of Words and Their Equivalent Designs,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5994.html
1207.01(c)(ii) - Composite Marks Consisting of Both Words and Designs,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6009.html
1207.01(c)(iii) - Comparison of Standard Character Marks and Special Form Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6043.html
1207.01(c)(iv) - Matter Depicted in Broken Lines,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6065.html
1207.01(d) - Miscellaneous Considerations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6073.html
1207.01(d)(i) - Doubt Resolved in Favor of Registrant,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6077.html
1207.01(d)(ii) - Absence of Actual Confusion,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6089.html
1207.01(d)(iii) - Third-Party Registrations and Evidence of Third-Party Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6101.html
1207.01(d)(iv) - Collateral Attack on Registration Improper in Ex Parte Proceeding,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6170.html
1207.01(d)(v) - Classification of Goods/Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6193.html
1207.01(d)(vi) - Prior Decisions of Examining Attorneys,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6205.html
1207.01(d)(vii) - Sophisticated Purchasers,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6217.html
1207.01(d)(viii) - Consent Agreements,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6229.html
1207.01(d)(ix) - Fame of the Prior Registered Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6296.html
1207.01(d)(x) - Conflicting Marks Owned by Different Parties,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6380.html
1207.01(d)(xi) - Family of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6387.html
1207.01(d)(xii) - Pharmaceuticals or Medicinal Products,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_25637_296.html
1207.01(a) - Relatedness of the Goods or Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5130.html
1207.01(a)(i) - Goods or Services Need Not Be Identical,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5146.html
1207.01(a)(ii) - Establishing Relatedness of Goods to Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5185.html
1207.01(a)(ii)(A) - Food and Beverage Products Versus Restaurant Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5218.html
1207.01(a)(iii) - Reliance on Identification of Goods/Services in Registration and Application,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5267.html
1207.01(a)(iv) - No “Per Se” Rule,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5323.html
1207.01(a)(v) - Expansion-of-Trade Doctrine,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5353.html
1207.01(a)(vi) - Evidence Showing Relatedness of Goods or Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5376.html
1207.01(a)(i) - Goods or Services Need Not Be Identical,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5146.html
1207.01(a)(ii) - Establishing Relatedness of Goods to Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5185.html
1207.01(a)(ii)(A) - Food and Beverage Products Versus Restaurant Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5218.html
1207.01(a)(iii) - Reliance on Identification of Goods/Services in Registration and Application,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5267.html
1207.01(a)(iv) - No “Per Se” Rule,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5323.html
1207.01(a)(v) - Expansion-of-Trade Doctrine,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5353.html
1207.01(a)(vi) - Evidence Showing Relatedness of Goods or Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5376.html
1207.01(b) - Similarity of the Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5395.html
1207.01(b)(i) - Word Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5423.html
1207.01(b)(ii) - Similarity In Appearance,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5438.html
1207.01(b)(iii) - Comparing Marks that Contain Additional Matter,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5475.html
1207.01(b)(iv) - Similarity in Sound – Phonetic Equivalents,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5562.html
1207.01(b)(v) - Similarity in Meaning,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5587.html
1207.01(b)(vi) - Doctrine of Foreign Equivalents,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5616.html
1207.01(b)(vi)(A) - Background,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5649.html
1207.01(b)(vi)(B) - When an Ordinary American Purchaser Would “Stop and Translate”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5695.html
1207.01(b)(vi)(C) - Likelihood of Confusion Factors Still Apply When Assessing Whether Marks are Confusingly Similar,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5832.html
1207.01(b)(vii) - Transposition of Terms,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5865.html
1207.01(b)(viii) - Marks Consisting of Multiple Words,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5885.html
1207.01(b)(ix) - Weak or Descriptive Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5916.html
1207.01(b)(x) - Parody Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5948.html
1207.01(b)(xi) - Color Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1fd11_1960e_2bb.html
1207.01(b)(i) - Word Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5423.html
1207.01(b)(ii) - Similarity In Appearance,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5438.html
1207.01(b)(iii) - Comparing Marks that Contain Additional Matter,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5475.html
1207.01(b)(iv) - Similarity in Sound – Phonetic Equivalents,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5562.html
1207.01(b)(v) - Similarity in Meaning,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5587.html
1207.01(b)(vi) - Doctrine of Foreign Equivalents,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5616.html
1207.01(b)(vi)(A) - Background,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5649.html
1207.01(b)(vi)(B) - When an Ordinary American Purchaser Would “Stop and Translate”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5695.html
1207.01(b)(vi)(C) - Likelihood of Confusion Factors Still Apply When Assessing Whether Marks are Confusingly Similar,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5832.html
1207.01(b)(vi)(A) - Background,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5649.html
1207.01(b)(vi)(B) - When an Ordinary American Purchaser Would “Stop and Translate”,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5695.html
1207.01(b)(vi)(C) - Likelihood of Confusion Factors Still Apply When Assessing Whether Marks are Confusingly Similar,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5832.html
1207.01(b)(vii) - Transposition of Terms,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5865.html
1207.01(b)(viii) - Marks Consisting of Multiple Words,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5885.html
1207.01(b)(ix) - Weak or Descriptive Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5916.html
1207.01(b)(x) - Parody Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5948.html
1207.01(b)(xi) - Color Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1fd11_1960e_2bb.html
1207.01(c) - Design Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5973.html
1207.01(c)(i) - Legal Equivalents – Comparison of Words and Their Equivalent Designs,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5994.html
1207.01(c)(ii) - Composite Marks Consisting of Both Words and Designs,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6009.html
1207.01(c)(iii) - Comparison of Standard Character Marks and Special Form Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6043.html
1207.01(c)(iv) - Matter Depicted in Broken Lines,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6065.html
1207.01(c)(i) - Legal Equivalents – Comparison of Words and Their Equivalent Designs,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e5994.html
1207.01(c)(ii) - Composite Marks Consisting of Both Words and Designs,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6009.html
1207.01(c)(iii) - Comparison of Standard Character Marks and Special Form Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6043.html
1207.01(c)(iv) - Matter Depicted in Broken Lines,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6065.html
1207.01(d) - Miscellaneous Considerations,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6073.html
1207.01(d)(i) - Doubt Resolved in Favor of Registrant,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6077.html
1207.01(d)(ii) - Absence of Actual Confusion,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6089.html
1207.01(d)(iii) - Third-Party Registrations and Evidence of Third-Party Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6101.html
1207.01(d)(iv) - Collateral Attack on Registration Improper in Ex Parte Proceeding,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6170.html
1207.01(d)(v) - Classification of Goods/Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6193.html
1207.01(d)(vi) - Prior Decisions of Examining Attorneys,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6205.html
1207.01(d)(vii) - Sophisticated Purchasers,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6217.html
1207.01(d)(viii) - Consent Agreements,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6229.html
1207.01(d)(ix) - Fame of the Prior Registered Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6296.html
1207.01(d)(x) - Conflicting Marks Owned by Different Parties,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6380.html
1207.01(d)(xi) - Family of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6387.html
1207.01(d)(xii) - Pharmaceuticals or Medicinal Products,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_25637_296.html
1207.01(d)(i) - Doubt Resolved in Favor of Registrant,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6077.html
1207.01(d)(ii) - Absence of Actual Confusion,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6089.html
1207.01(d)(iii) - Third-Party Registrations and Evidence of Third-Party Use,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6101.html
1207.01(d)(iv) - Collateral Attack on Registration Improper in Ex Parte Proceeding,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6170.html
1207.01(d)(v) - Classification of Goods/Services,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6193.html
1207.01(d)(vi) - Prior Decisions of Examining Attorneys,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6205.html
1207.01(d)(vii) - Sophisticated Purchasers,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6217.html
1207.01(d)(viii) - Consent Agreements,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6229.html
1207.01(d)(ix) - Fame of the Prior Registered Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6296.html
1207.01(d)(x) - Conflicting Marks Owned by Different Parties,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6380.html
1207.01(d)(xi) - Family of Marks,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6387.html
1207.01(d)(xii) - Pharmaceuticals or Medicinal Products,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_25637_296.html
1207.02 - Marks That Are Likely to Deceive,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6456.html
1207.03 - Marks Previously Used in United States but Not Registered,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6462.html
1207.04 - Concurrent Use Registration,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6468.html
1207.04(a) - Concurrent Use – In General,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6472.html
1207.04(b) - Filing Basis of Application Seeking Concurrent Use Registration,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6495.html
1207.04(c) - Criteria for Requesting Concurrent Use Registration,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6523.html
1207.04(d) - Requirements for All Concurrent Use Applications,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6540.html
1207.04(d)(i) - Concurrent Use Application for a Trademark or Service Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d24bff_22949_194.html
1207.04(d)(ii) - Concurrent Use Application for a Collective or Certification Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d24bff_22df7_6.html
1207.04(e) - Applications Subject to Concurrent Use Proceeding Before the Trademark Trial and Appeal Board,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6576.html
1207.04(e)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6593.html
1207.04(f) - Application for Concurrent Use Registration Pursuant to Court Decree,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6654.html
1207.04(f)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6694.html
1207.04(g) - Application for Concurrent Use Registration Based on Final Board Decision in Prior Concurrent Use Proceeding,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_29d8b_2b3.html
1207.04(g)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_25f9f_ea.html
1207.04(a) - Concurrent Use – In General,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6472.html
1207.04(b) - Filing Basis of Application Seeking Concurrent Use Registration,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6495.html
1207.04(c) - Criteria for Requesting Concurrent Use Registration,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6523.html
1207.04(d) - Requirements for All Concurrent Use Applications,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6540.html
1207.04(d)(i) - Concurrent Use Application for a Trademark or Service Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d24bff_22949_194.html
1207.04(d)(ii) - Concurrent Use Application for a Collective or Certification Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d24bff_22df7_6.html
1207.04(d)(i) - Concurrent Use Application for a Trademark or Service Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d24bff_22949_194.html
1207.04(d)(ii) - Concurrent Use Application for a Collective or Certification Mark,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d24bff_22df7_6.html
1207.04(e) - Applications Subject to Concurrent Use Proceeding Before the Trademark Trial and Appeal Board,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6576.html
1207.04(e)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6593.html
1207.04(e)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6593.html
1207.04(f) - Application for Concurrent Use Registration Pursuant to Court Decree,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6654.html
1207.04(f)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6694.html
1207.04(f)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6694.html
1207.04(g) - Application for Concurrent Use Registration Based on Final Board Decision in Prior Concurrent Use Proceeding,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_29d8b_2b3.html
1207.04(g)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_25f9f_ea.html
1207.04(g)(i) - Preparing the Record for Publication,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/ch1200_d1b219_25f9f_ea.html
1208 - Conflicting Marks in Pending Applications,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6711.html
1208.01 - Priority for Publication or Issue Based on Effective Filing Date,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6723.html
1208.01(a) - What Constitutes Conflict Between Pending Applications,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6745.html
1208.01(b) - What Constitutes Effective Filing Date,https://tmep.uspto.gov/RDMS/TMEP/current#/Nov2023/TMEP-1200d1e6760.html
